エポック番号( E) ,開始時刻 ,睡眠ステージ
1,23:14:04,WK
2,23:14:34,WK
3,23:15:04,WK
4,23:15:34,WK
5,23:16:04,WK
6,23:16:34,WK
7,23:17:04,WK
8,23:17:34,WK
9,23:18:04,WK
10,23:18:34,WK
11,23:19:04,WK
12,23:19:34,WK
13,23:20:04,WK
14,23:20:34,WK
15,23:21:04,WK
16,23:21:34,WK
17,23:22:04,WK
18,23:22:34,WK
19,23:23:04,WK
20,23:23:34,WK
21,23:24:04,WK
22,23:24:34,WK
23,23:25:04,WK
24,23:25:34,WK
25,23:26:04,WK
26,23:26:34,N1
27,23:27:04,N1
28,23:27:34,N1
29,23:28:04,N1
30,23:28:34,N1
31,23:29:04,N1
32,23:29:34,N1
33,23:30:04,N1
34,23:30:34,N2
35,23:31:04,N1
36,23:31:34,N1
37,23:32:04,N2
38,23:32:34,N2
39,23:33:04,N1
40,23:33:34,N1
41,23:34:04,N2
42,23:34:34,N2
43,23:35:04,N2
44,23:35:34,N2
45,23:36:04,N2
46,23:36:34,N2
47,23:37:04,N2
48,23:37:34,N2
49,23:38:04,N2
50,23:38:34,N2
51,23:39:04,N2
52,23:39:34,N2
53,23:40:04,N2
54,23:40:34,N2
55,23:41:04,N2
56,23:41:34,N2
57,23:42:04,N2
58,23:42:34,N2
59,23:43:04,N2
60,23:43:34,N2
61,23:44:04,N3
62,23:44:34,N3
63,23:45:04,N3
64,23:45:34,N3
65,23:46:04,N3
66,23:46:34,N3
67,23:47:04,N3
68,23:47:34,N3
69,23:48:04,N3
70,23:48:34,N3
71,23:49:04,N3
72,23:49:34,N3
73,23:50:04,N3
74,23:50:34,N3
75,23:51:04,N2
76,23:51:34,N1
77,23:52:04,N2
78,23:52:34,N2
79,23:53:04,N2
80,23:53:34,N2
81,23:54:04,N2
82,23:54:34,N2
83,23:55:04,N2
84,23:55:34,N2
85,23:56:04,N2
86,23:56:34,N2
87,23:57:04,N3
88,23:57:34,N2
89,23:58:04,N3
90,23:58:34,N3
91,23:59:04,N3
92,23:59:34,N3
93,0:00:04,N3
94,0:00:34,N3
95,0:01:04,N3
96,0:01:34,N3
97,0:02:04,N3
98,0:02:34,N3
99,0:03:04,N3
100,0:03:34,N3
101,0:04:04,N3
102,0:04:34,N3
103,0:05:04,N3
104,0:05:34,N3
105,0:06:04,N3
106,0:06:34,N3
107,0:07:04,N3
108,0:07:34,N3
109,0:08:04,N3
110,0:08:34,N3
111,0:09:04,N3
112,0:09:34,N3
113,0:10:04,N3
114,0:10:34,N3
115,0:11:04,N3
116,0:11:34,N3
117,0:12:04,N3
118,0:12:34,N2
119,0:13:04,WK
120,0:13:34,WK
121,0:14:04,N1
122,0:14:34,N1
123,0:15:04,N2
124,0:15:34,N2
125,0:16:04,N2
126,0:16:34,N2
127,0:17:04,N2
128,0:17:34,N2
129,0:18:04,N2
130,0:18:34,N2
131,0:19:04,N2
132,0:19:34,N2
133,0:20:04,N2
134,0:20:34,N2
135,0:21:04,N2
136,0:21:34,N2
137,0:22:04,N2
138,0:22:34,N2
139,0:23:04,N2
140,0:23:34,N2
141,0:24:04,N2
142,0:24:34,N2
143,0:25:04,N2
144,0:25:34,REM
145,0:26:04,REM
146,0:26:34,REM
147,0:27:04,REM
148,0:27:34,REM
149,0:28:04,REM
150,0:28:34,REM
151,0:29:04,REM
152,0:29:34,REM
153,0:30:04,REM
154,0:30:34,REM
155,0:31:04,REM
156,0:31:34,REM
157,0:32:04,REM
158,0:32:34,REM
159,0:33:04,REM
160,0:33:34,REM
161,0:34:04,REM
162,0:34:34,N2
163,0:35:04,N2
164,0:35:34,N2
165,0:36:04,N2
166,0:36:34,N2
167,0:37:04,N2
168,0:37:34,N2
169,0:38:04,N2
170,0:38:34,N2
171,0:39:04,N2
172,0:39:34,N2
173,0:40:04,N2
174,0:40:34,N2
175,0:41:04,N2
176,0:41:34,N2
177,0:42:04,N2
178,0:42:34,N2
179,0:43:04,N2
180,0:43:34,N2
181,0:44:04,N2
182,0:44:34,N2
183,0:45:04,N2
184,0:45:34,N2
185,0:46:04,N3
186,0:46:34,N3
187,0:47:04,N2
188,0:47:34,N3
189,0:48:04,N3
190,0:48:34,N3
191,0:49:04,N3
192,0:49:34,N3
193,0:50:04,N3
194,0:50:34,N3
195,0:51:04,N3
196,0:51:34,N3
197,0:52:04,N3
198,0:52:34,N3
199,0:53:04,WK
200,0:53:34,N1
201,0:54:04,N1
202,0:54:34,N2
203,0:55:04,N2
204,0:55:34,N2
205,0:56:04,N2
206,0:56:34,N2
207,0:57:04,N2
208,0:57:34,N2
209,0:58:04,N2
210,0:58:34,N2
211,0:59:04,N2
212,0:59:34,N2
213,1:00:04,N2
214,1:00:34,N3
215,1:01:04,N2
216,1:01:34,N3
217,1:02:04,N3
218,1:02:34,N3
219,1:03:04,N3
220,1:03:34,N3
221,1:04:04,N2
222,1:04:34,N3
223,1:05:04,N3
224,1:05:34,N3
225,1:06:04,N3
226,1:06:34,N3
227,1:07:04,N3
228,1:07:34,N3
229,1:08:04,N3
230,1:08:34,N3
231,1:09:04,N3
232,1:09:34,N3
233,1:10:04,N3
234,1:10:34,N3
235,1:11:04,N3
236,1:11:34,N3
237,1:12:04,N3
238,1:12:34,N3
239,1:13:04,N3
240,1:13:34,N3
241,1:14:04,N3
242,1:14:34,N3
243,1:15:04,N3
244,1:15:34,N3
245,1:16:04,N3
246,1:16:34,N3
247,1:17:04,N3
248,1:17:34,N3
249,1:18:04,N3
250,1:18:34,N3
251,1:19:04,N3
252,1:19:34,N3
253,1:20:04,N3
254,1:20:34,N3
255,1:21:04,N3
256,1:21:34,N3
257,1:22:04,N3
258,1:22:34,N3
259,1:23:04,N3
260,1:23:34,N3
261,1:24:04,N3
262,1:24:34,N3
263,1:25:04,N3
264,1:25:34,N3
265,1:26:04,N3
266,1:26:34,N3
267,1:27:04,N3
268,1:27:34,N3
269,1:28:04,N3
270,1:28:34,N3
271,1:29:04,WK
272,1:29:34,WK
273,1:30:04,WK
274,1:30:34,WK
275,1:31:04,WK
276,1:31:34,WK
277,1:32:04,WK
278,1:32:34,N1
279,1:33:04,N1
280,1:33:34,N1
281,1:34:04,N2
282,1:34:34,N2
283,1:35:04,N2
284,1:35:34,REM
285,1:36:04,REM
286,1:36:34,REM
287,1:37:04,REM
288,1:37:34,REM
289,1:38:04,REM
290,1:38:34,N1
291,1:39:04,REM
292,1:39:34,REM
