エポック番号( E) ,開始時刻 ,睡眠ステージ
199,4:29:42,WK
200,4:30:12,WK
201,4:30:42,N1
202,4:31:12,N1
203,4:31:42,N2
204,4:32:12,N2
205,4:32:42,N2
206,4:33:12,N2
207,4:33:42,N2
208,4:34:12,N2
209,4:34:42,N2
210,4:35:12,N2
211,4:35:42,N2
212,4:36:12,N2
213,4:36:42,N2
214,4:37:12,N2
215,4:37:42,N2
216,4:38:12,N2
217,4:38:42,N2
218,4:39:12,N2
219,4:39:42,N2
220,4:40:12,N2
221,4:40:42,N2
222,4:41:12,N2
223,4:41:42,N2
224,4:42:12,N2
225,4:42:42,N2
226,4:43:12,N2
227,4:43:42,N2
228,4:44:12,N2
229,4:44:42,N2
230,4:45:12,N3
231,4:45:42,N3
232,4:46:12,N2
233,4:46:42,N3
234,4:47:12,N2
235,4:47:42,N2
236,4:48:12,N3
237,4:48:42,N2
238,4:49:12,N2
239,4:49:42,N2
240,4:50:12,N2
241,4:50:42,N2
242,4:51:12,N2
243,4:51:42,N3
244,4:52:12,N2
245,4:52:42,N2
246,4:53:12,N2
247,4:53:42,N1
248,4:54:12,N2
249,4:54:42,N2
250,4:55:12,N2
251,4:55:42,N2
252,4:56:12,N2
253,4:56:42,N2
254,4:57:12,N2
255,4:57:42,N2
256,4:58:12,N2
257,4:58:42,WK
258,4:59:12,N1
259,4:59:42,N1
260,5:00:12,WK
261,5:00:42,N1
262,5:01:12,N1
263,5:01:42,N2
264,5:02:12,N1
265,5:02:42,N1
266,5:03:12,N1
267,5:03:42,N1
268,5:04:12,N2
269,5:04:42,N2
270,5:05:12,N2
271,5:05:42,N2
272,5:06:12,N2
273,5:06:42,N2
274,5:07:12,N2
275,5:07:42,N2
276,5:08:12,N2
277,5:08:42,N2
278,5:09:12,N2
279,5:09:42,N2
280,5:10:12,N2
281,5:10:42,N2
282,5:11:12,N2
283,5:11:42,N2
284,5:12:12,N2
285,5:12:42,N2
286,5:13:12,N2
287,5:13:42,N2
288,5:14:12,N2
289,5:14:42,WK
290,5:15:12,N1
291,5:15:42,N2
292,5:16:12,N2
293,5:16:42,N2
294,5:17:12,N2
295,5:17:42,WK
296,5:18:12,N1
297,5:18:42,N2
298,5:19:12,N2
299,5:19:42,N2
300,5:20:12,N2
301,5:20:42,N2
302,5:21:12,N2
303,5:21:42,N2
304,5:22:12,N2
305,5:22:42,N2
306,5:23:12,N2
307,5:23:42,N2
308,5:24:12,N2
309,5:24:42,N2
310,5:25:12,N2
311,5:25:42,N2
312,5:26:12,N2
313,5:26:42,N2
314,5:27:12,N2
315,5:27:42,N2
316,5:28:12,N2
317,5:28:42,N2
318,5:29:12,N2
319,5:29:42,N2
320,5:30:12,N2
321,5:30:42,N2
322,5:31:12,N2
323,5:31:42,N2
324,5:32:12,N2
325,5:32:42,N2
326,5:33:12,N2
327,5:33:42,N3
328,5:34:12,N2
329,5:34:42,N2
330,5:35:12,N3
331,5:35:42,N2
332,5:36:12,N2
333,5:36:42,N2
334,5:37:12,N2
335,5:37:42,N2
336,5:38:12,N2
337,5:38:42,N2
338,5:39:12,N2
339,5:39:42,N2
340,5:40:12,REM
341,5:40:42,REM
342,5:41:12,REM
343,5:41:42,REM
344,5:42:12,REM
345,5:42:42,REM
346,5:43:12,REM
347,5:43:42,REM
348,5:44:12,REM
349,5:44:42,REM
350,5:45:12,WK
351,5:45:42,WK
352,5:46:12,REM
353,5:46:42,REM
354,5:47:12,REM
355,5:47:42,REM
356,5:48:12,REM
357,5:48:42,REM
358,5:49:12,REM
359,5:49:42,REM
360,5:50:12,REM
361,5:50:42,REM
362,5:51:12,REM
363,5:51:42,REM
364,5:52:12,REM
365,5:52:42,REM
366,5:53:12,REM
367,5:53:42,REM
368,5:54:12,REM
369,5:54:42,REM
370,5:55:12,REM
371,5:55:42,REM
372,5:56:12,REM
373,5:56:42,REM
374,5:57:12,REM
375,5:57:42,REM
376,5:58:12,REM
377,5:58:42,REM
378,5:59:12,REM
379,5:59:42,REM
380,6:00:12,REM
381,6:00:42,REM
382,6:01:12,REM
383,6:01:42,REM
384,6:02:12,REM
385,6:02:42,REM
386,6:03:12,REM
387,6:03:42,REM
388,6:04:12,REM
389,6:04:42,REM
390,6:05:12,REM
391,6:05:42,REM
392,6:06:12,REM
393,6:06:42,REM
394,6:07:12,REM
395,6:07:42,REM
396,6:08:12,REM
397,6:08:42,REM
398,6:09:12,REM
399,6:09:42,REM
400,6:10:12,REM
401,6:10:42,REM
402,6:11:12,REM
403,6:11:42,REM
404,6:12:12,N1
405,6:12:42,N1
406,6:13:12,N1
407,6:13:42,N1
408,6:14:12,REM
409,6:14:42,REM
410,6:15:12,REM
411,6:15:42,REM
412,6:16:12,REM
413,6:16:42,REM
414,6:17:12,REM
415,6:17:42,REM
416,6:18:12,REM
417,6:18:42,REM
418,6:19:12,REM
419,6:19:42,REM
420,6:20:12,REM
421,6:20:42,REM
422,6:21:12,REM
423,6:21:42,REM
424,6:22:12,REM
425,6:22:42,REM
426,6:23:12,REM
427,6:23:42,REM
428,6:24:12,REM
429,6:24:42,REM
430,6:25:12,REM
431,6:25:42,REM
432,6:26:12,REM
433,6:26:42,REM
434,6:27:12,REM
435,6:27:42,REM
436,6:28:12,REM
437,6:28:42,REM
438,6:29:12,REM
439,6:29:42,REM
440,6:30:12,REM
441,6:30:42,N1
442,6:31:12,N1
443,6:31:42,N2
444,6:32:12,N2
445,6:32:42,N2
446,6:33:12,N2
447,6:33:42,N2
448,6:34:12,N2
449,6:34:42,N2
450,6:35:12,N2
451,6:35:42,N2
452,6:36:12,N2
453,6:36:42,N2
454,6:37:12,N2
455,6:37:42,N2
456,6:38:12,N2
457,6:38:42,N2
458,6:39:12,N2
459,6:39:42,N2
460,6:40:12,N2
461,6:40:42,N2
462,6:41:12,N2
463,6:41:42,N2
464,6:42:12,N2
465,6:42:42,N2
466,6:43:12,N2
467,6:43:42,N2
468,6:44:12,N2
469,6:44:42,N2
470,6:45:12,N2
471,6:45:42,N2
472,6:46:12,N2
473,6:46:42,N2
474,6:47:12,N2
475,6:47:42,N2
476,6:48:12,N2
477,6:48:42,N2
478,6:49:12,N2
479,6:49:42,N2
480,6:50:12,N2
481,6:50:42,N2
482,6:51:12,N2
483,6:51:42,N2
484,6:52:12,N2
485,6:52:42,N2
486,6:53:12,N2
487,6:53:42,N2
488,6:54:12,N2
489,6:54:42,N2
490,6:55:12,N2
491,6:55:42,N2
492,6:56:12,N2
493,6:56:42,N2
494,6:57:12,N2
495,6:57:42,N2
496,6:58:12,N2
497,6:58:42,N2
498,6:59:12,N2
499,6:59:42,N2
500,7:00:12,N2
501,7:00:42,N2
502,7:01:12,N2
503,7:01:42,N2
504,7:02:12,N2
505,7:02:42,N2
506,7:03:12,N2
507,7:03:42,N2
508,7:04:12,N2
509,7:04:42,N2
510,7:05:12,N2
511,7:05:42,N2
512,7:06:12,N2
513,7:06:42,N2
514,7:07:12,N2
515,7:07:42,N2
516,7:08:12,N2
517,7:08:42,N2
518,7:09:12,N2
519,7:09:42,N2
520,7:10:12,N2
521,7:10:42,N2
522,7:11:12,N2
523,7:11:42,N2
524,7:12:12,N2
525,7:12:42,N2
526,7:13:12,WK
